feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
2.83,11.55,1.79,0.46,2.25,2.25,230.67,86.68,48.49,,75.51,308.37,4.08,52.58,75.51,17.59,1.51,53.82,24.38,46.48,1.0
-28.13,192.73,-121.41,0.2,0.21,0.51,1571.25,1.79,1649.78,536.35,1.15,-7.85,-6.85,-0.61,114.59,-24.54,-0.35,8.43,118.78,125.88,1.0
7.94,8.22,4.52,20.93,29.23,29.23,142.8,58.17,7.01,,0.03,0.04,1.04,7.94,3.42,232.12,,0.0,0.0,0.0,1.0
-90.55,-156.16,,0.69,0.78,2.41,854.88,32.99,350.8,572.08,0.42,0.72,1.72,-70.19,42.01,-215.53,,0.0,36.93,-19.95,1.0
3.23,3.26,6.64,110.83,110.83,110.83,601.84,,6.67,,0.9,0.91,1.01,3.23,0.9,358.33,,0.0,0.0,0.0,1.0
4.33,-6.92,4.83,0.07,0.61,0.61,406.39,345.98,640.27,1.46,162.55,-259.96,-1.6,29.13,162.55,4.0,-22.76,0.0,19.98,54.99,1.0
2.96,12.54,,0.2,0.82,0.83,229.69,94.48,152.68,1.58,76.37,323.18,4.23,47.09,76.37,8.32,0.57,2.15,17.88,52.76,1.0
1.33,29.24,,0.22,0.8,0.94,182.42,100.11,171.23,24.44,0.95,20.97,21.97,6.6,95.45,1.39,0.49,0.0,1.9,46.29,1.0
19.49,64.79,,0.59,1.1,1.1,105.34,37.66,72.79,,0.7,2.32,3.32,21.94,69.92,33.42,1.46,0.0,0.52,6.37,1.0
-37.89,-44.87,-28.9,2.72,6.42,6.42,277.65,158.42,42.74,,0.16,0.18,1.18,-37.89,15.57,-243.39,,0.0,0.0,0.0,1.0
1.61,2.06,,2.67,3.88,3.88,159.15,41.61,34.22,,21.75,27.8,1.28,136.01,21.75,37.56,5.31,0.0,44.21,64.34,1.0
-123.87,788.44,-31.02,0.5,1.17,1.17,91.15,51.81,76.97,,115.71,-736.48,-6.36,357.63,115.71,-107.06,,0.0,120.58,130.78,1.0
3.02,72.52,,10.07,17.54,17.54,5459.51,29.76,51.56,,0.96,23.0,24.01,3.02,95.78,4.49,0.05,0.0,0.0,0.0,1.0
-3.09,-3.26,,20.46,20.46,20.46,145.42,,7.83,,5.32,5.62,1.06,51.1,5.32,-58.09,,0.0,19.13,84.19,1.0
28.97,31.81,,8.53,8.53,11.2,97.76,,14.82,39.48,0.09,0.1,1.1,28.97,8.93,324.34,,0.0,0.0,0.0,1.0
3.23,5.12,3.74,0.22,1.5,1.51,421.29,192.18,149.78,0.51,0.37,0.58,1.58,28.64,36.9,32.73,1.42,0.0,21.7,50.1,1.0
18.63,23.42,,4.82,4.94,4.94,189.6,4.45,37.97,,20.45,25.71,1.26,69.65,20.45,91.06,,0.0,19.58,49.71,1.0
-59.18,-307.32,-246.72,0.47,0.47,0.47,1517.52,,260.13,,80.74,419.3,5.19,-59.18,80.74,-29.25,0.9,0.0,0.0,0.0,1.0
2.43,6.51,,0.01,1.55,1.61,176.31,167.16,108.58,6.09,0.63,1.68,2.68,34.24,62.74,3.87,,0.0,11.32,65.11,1.0
6.83,97.12,3.51,2.19,3.25,3.25,187.21,54.3,51.02,,92.96,1321.2,14.21,11.19,92.96,8.96,0.67,0.0,2.24,27.03,1.0
9.35,17.39,,0.0,1.78,1.78,247.26,169.86,89.46,0.29,0.46,0.86,1.86,35.52,46.16,23.0,2.41,6.65,12.95,42.04,1.0
0.85,26.12,0.53,0.67,0.93,0.93,226.9,52.58,204.9,,0.97,29.82,30.82,10.89,96.76,2.12,0.56,0.0,6.26,64.96,1.0
38.52,58.09,5.08,1.7,2.57,2.57,47.96,13.36,15.43,0.08,0.33,0.5,1.51,53.63,33.08,157.23,4.8,0.0,1.53,13.97,1.0
20.1,24.51,9.86,4.42,-5.56,-5.56,178.64,36.11,31.79,,0.18,0.22,1.22,20.1,17.99,111.7,,0.0,0.0,0.0,1.0
1.05,3.25,1.23,0.01,0.15,0.34,428.76,39.57,182.35,54.99,0.68,2.11,3.11,10.34,67.79,5.68,0.42,24.61,8.07,44.01,1.0
1.28,11.83,0.08,0.39,0.56,0.56,21.92,3.35,19.35,,0.89,8.27,9.27,1.28,89.22,6.43,0.23,0.0,0.0,0.0,1.0
38.9,53.1,10.05,1.6,3.74,3.74,59.17,53.18,24.87,,0.27,0.37,1.37,97.01,26.74,145.46,,0.0,15.01,59.63,1.0
20.42,24.75,,5.31,6.65,6.65,188.55,37.48,28.04,,0.15,0.18,1.21,51.38,15.04,135.83,,0.0,11.86,40.96,1.0
0.51,1.41,0.77,0.61,0.68,0.77,549.2,26.65,345.15,31.3,0.64,1.75,2.75,0.78,63.67,14.82,0.72,0.0,0.34,1.74,1.0
0.07,0.34,,3.12,64.22,64.22,2784.03,73.02,25.17,0.02,0.8,3.89,4.89,3.97,79.51,1.56,2.4,36.31,21.38,40.27,1.0
-1.34,-121.5,-283.19,0.19,0.19,0.19,76791.32,,75087.39,,98.9,8951.15,90.51,-0.27,98.9,-1.36,0.01,0.0,225.59,-577.52,1.0
0.21,16.35,0.08,0.08,1.16,1.16,145.3,125.77,116.93,0.62,98.72,7709.25,78.09,2.69,98.72,0.86,3.46,0.0,0.67,39.09,1.0
2.77,15.94,7.09,0.04,0.12,1.21,931.99,65.26,761.57,829.31,0.83,4.75,5.75,2.77,82.62,3.35,,0.0,0.0,0.0,1.0
1.65,7.24,0.72,1.08,1.29,1.29,96.17,26.47,122.13,,77.26,339.72,4.4,7.16,77.26,2.13,,0.0,2.42,78.11,1.0
4.17,15.7,,0.61,1.44,1.44,153.84,87.63,105.62,,73.46,276.81,3.77,4.17,73.46,5.67,,0.0,0.0,0.0,1.0
0.57,5.73,,0.47,1.15,1.15,49.14,28.81,42.38,0.01,0.9,9.01,10.02,116.58,89.94,5.34,,0.0,11.55,68.84,1.0
-6.64,-7.33,-15.74,10.55,10.55,10.55,863.37,,80.94,,9.48,10.47,1.1,-6.64,9.48,-70.0,,0.0,0.0,0.0,1.0
10.04,10.62,,13.83,16.34,16.34,715.1,92.28,36.86,,0.06,0.06,1.06,11.58,5.55,261.43,6.51,0.0,2.24,4.2,1.0
-1.35,-12.84,,0.04,0.54,0.54,336.08,137.13,278.13,,0.9,8.53,9.53,16.63,89.5,26.26,0.3,5.94,12.49,26.85,1.0
6.05,6.51,4.0,11.74,14.21,14.21,240.84,41.42,16.76,,7.04,7.57,1.08,17.25,7.04,85.98,,0.0,7.41,48.73,1.0
31.23,33.88,19.75,12.8,12.8,12.8,230.18,,17.79,,0.08,0.08,1.08,31.23,7.81,399.75,,0.0,0.0,0.0,1.0
3.39,5.39,0.56,1.02,2.34,2.73,59.97,28.58,21.71,8.52,0.37,0.59,1.59,107.77,37.09,9.14,,0.0,17.2,85.36,1.0
-71.1,241.36,-63.9,0.5,1.97,2.3,327.14,20.62,93.86,31.16,1.29,-4.39,-3.39,1.79,129.46,-48.41,2.13,0.0,65.51,190.97,1.0
0.18,0.85,0.09,0.48,1.18,1.18,179.33,98.12,93.63,,0.79,3.72,4.72,36.47,78.81,3.09,3.14,26.51,17.88,83.92,1.0
23.24,32.95,4.2,5.31,5.33,6.81,65.79,0.13,9.56,14.14,0.29,0.42,1.42,56.37,29.49,78.79,,0.0,5.99,51.63,1.0
8.9,26.82,8.66,0.83,0.83,0.83,354.01,,233.77,0.24,0.67,2.01,3.01,24.15,66.82,22.76,0.75,0.0,11.46,34.25,1.0
19.06,34.26,12.27,2.25,2.25,2.25,234.29,,102.84,,0.44,0.8,1.8,19.06,44.38,42.94,,0.0,0.0,0.0,1.0
13.1,18.65,2.17,2.04,4.21,4.21,60.18,30.73,14.14,,29.76,42.36,1.42,105.62,29.76,44.03,,0.0,15.3,82.72,1.0
-29.1,129.07,-15.54,0.03,0.23,0.23,194.37,35.14,174.02,0.42,1.23,-5.44,-4.44,-26.43,122.55,-10.88,0.07,4.16,1.43,-26.62,1.0
26.6,72.51,12.04,1.47,1.48,1.48,164.77,0.52,102.83,,0.63,1.73,2.73,45.8,63.31,60.4,5.53,0.0,8.69,20.14,1.0
11.09,41.88,,0.13,0.4,0.4,148.74,28.83,107.13,,0.73,2.75,3.78,22.63,72.82,31.14,0.38,0.0,3.4,9.05,1.0
6.13,15.98,,0.09,0.3,0.3,326.82,42.99,198.99,,0.62,1.61,2.61,24.57,61.63,39.53,0.48,0.0,12.22,16.45,1.0
23.46,25.98,,6.2,6.2,6.21,174.56,,36.41,0.39,0.1,0.11,1.11,23.75,9.68,260.1,2.3,0.0,0.0,0.0,1.0
-4.1,-25.09,-25.08,1.14,1.14,1.14,1363.03,,392.13,,0.84,5.12,6.12,-4.1,83.65,3.76,1.03,0.0,0.0,0.0,1.0
38.45,43.12,,9.22,9.22,9.22,320.93,,75.46,,0.11,0.12,1.12,38.45,10.84,354.63,,0.0,0.0,0.0,1.0
23.72,25.48,12.57,14.45,14.45,14.45,107.56,,13.2,,0.07,0.07,1.07,27.54,6.92,342.69,,0.0,2.02,11.15,1.0
75.18,75.18,,,,,368.55,291.2,,,,,1.0,75.9,0.0,,,0.0,0.55,0.56,1.0
1.65,2.1,2.48,4.62,4.62,4.62,547.61,,117.15,,0.22,0.28,1.28,4.06,21.63,7.62,,0.0,3.63,38.49,1.0
23.92,25.65,,4.61,14.82,14.82,272.14,185.36,18.17,,0.07,0.07,1.07,23.92,6.75,354.37,,0.0,0.0,0.0,1.0
63.66,87.95,,2.37,3.54,3.54,330.7,105.69,90.33,,0.28,0.38,1.38,63.66,27.62,231.24,33.01,0.0,0.0,0.0,1.0
1.69,5.03,3.63,0.09,0.22,0.22,781.7,63.21,507.92,0.77,0.66,1.97,2.98,6.45,66.08,10.82,0.39,0.0,7.66,20.14,1.0
2.33,58.42,,0.06,0.97,0.97,249.28,213.28,236.7,,0.96,24.04,25.04,2.33,96.01,3.26,0.58,0.0,0.0,0.0,1.0
-24.95,-52.9,-18.52,1.75,1.89,1.89,270.14,20.89,141.0,,0.53,1.12,2.12,-10.08,52.83,-37.69,,0.0,11.04,6010.78,1.0
9.09,33.76,11.17,0.51,0.7,0.7,447.38,58.76,322.66,0.0,0.73,2.71,3.71,27.24,73.07,27.98,0.55,0.0,22.31,42.22,1.0
6.99,14.94,4.24,0.69,1.41,1.97,220.87,48.78,47.53,37.64,0.53,1.14,2.14,6.99,53.19,13.15,1.77,9.07,0.0,0.0,1.0
0.89,0.97,,11.94,11.94,11.94,43.21,,3.58,,0.08,0.09,1.09,0.89,8.37,10.63,,0.0,0.0,0.0,1.0
47.68,73.55,9.07,2.27,3.01,3.01,69.22,16.92,22.74,,0.35,0.54,1.54,62.97,35.18,135.52,,0.0,2.91,19.59,1.0
-0.27,-0.89,-0.42,0.6,0.88,1.43,576.7,113.47,399.6,218.58,70.06,234.02,3.34,-0.27,70.06,-0.38,,0.0,0.0,0.0,1.0
16.29,21.65,0.64,2.44,3.92,4.04,14.21,5.16,3.48,0.4,0.25,0.33,1.33,16.29,24.76,65.8,,0.0,0.0,0.0,1.0
24.14,26.61,29.01,10.82,10.82,10.82,278.81,,39.97,,0.09,0.1,1.1,24.14,9.29,259.74,,0.0,0.0,0.0,1.0
24.46,34.63,22.43,3.4,3.4,3.4,333.74,,96.95,,0.29,0.42,1.42,24.46,29.37,83.27,,0.0,0.0,0.0,1.0
1.08,11.09,0.27,0.02,1.07,1.07,91.24,77.65,69.38,,90.23,923.8,10.24,14.49,90.23,3.23,1.45,4.88,2.38,54.62,1.0
2.36,6.44,0.59,1.57,1.58,1.58,69.98,0.61,57.25,,0.63,1.73,2.73,2.36,63.41,3.71,,0.0,0.0,0.0,1.0
4.03,15.45,6.15,0.02,0.62,2.73,555.24,25.53,167.48,352.87,0.74,2.83,3.83,11.04,73.91,8.9,4.11,27.16,7.5,31.05,1.0
2.11,4.19,1.76,0.96,1.33,1.37,303.54,52.37,142.73,6.27,0.5,0.99,1.99,23.89,49.7,12.66,1.44,0.0,18.16,73.73,1.0
4.82,30.65,10.28,0.06,0.57,0.58,775.45,189.01,199.45,3.88,56.74,360.43,6.35,6.72,56.74,14.11,0.26,23.21,2.88,11.42,1.0
-2.23,-59.45,-32.1,5.56,8.38,8.38,5232.35,1679.1,595.58,,0.96,25.63,26.63,-2.23,96.24,-2.32,1.05,0.0,0.0,0.0,1.0
13.22,21.78,12.81,1.4,1.86,1.87,352.85,63.49,137.18,0.14,0.39,0.65,1.65,13.22,39.31,56.23,2.28,0.0,0.0,0.0,1.0
20.41,21.63,49.84,17.72,17.72,17.72,889.05,,49.61,,5.64,5.98,1.06,20.41,5.64,361.67,,0.0,0.0,0.0,1.0
2.57,2.62,10.07,35.03,45.98,46.03,1426.07,200.35,18.3,0.89,0.02,0.02,1.02,11.8,2.03,126.39,2.44,0.0,36.17,79.83,1.0
-4.9,-25.63,-3.92,0.15,0.62,0.81,290.87,53.65,126.16,24.14,0.81,4.22,5.23,21.97,80.61,-3.26,0.79,26.22,15.2,68.17,1.0
-1.1,-12.26,-1.35,0.2,1.1,1.1,121.9,360.01,399.31,,90.99,1010.33,11.1,-1.1,90.99,-1.21,,0.0,0.0,0.0,1.0
-3.09,-3.18,,32.36,32.36,34.65,233.17,,9.43,21.6,2.89,2.97,1.03,-3.09,2.89,-106.94,,0.0,0.0,0.0,1.0
2.52,12.65,,0.95,1.07,1.07,325.66,23.49,189.51,,0.8,4.02,5.02,21.39,80.1,19.19,1.13,0.0,12.14,35.2,1.0
10.68,-202.68,1.41,0.36,0.71,0.71,48.16,17.54,49.43,,1.05,-19.98,-18.98,233.93,105.27,22.58,-0.14,0.0,29.54,82.82,1.0
-0.04,-1.14,,0.38,0.93,1.02,192.18,61.86,165.56,14.64,0.97,29.25,30.25,17.36,96.69,1.89,1.12,0.0,7.18,65.46,1.0
2.79,66.96,11.4,0.02,1.93,1.93,1488.43,25.22,223.62,,95.84,2301.63,24.02,4.38,95.84,4.97,1.28,3.84,6.53,17.29,1.0
7.01,10.18,2.43,0.24,2.34,2.83,126.23,79.14,37.65,18.38,0.31,0.45,1.45,10.08,31.16,40.02,4.73,0.0,0.79,10.36,1.0
45.71,71.53,51.27,0.23,2.77,2.77,408.27,369.55,145.73,,0.36,0.56,1.56,68.91,36.09,126.66,,0.0,26.02,28.23,1.0
29.6,29.6,2.08,,,,21.14,,,,0.0,0.0,1.0,29.6,0.0,,,0.0,0.0,0.0,1.0
-0.37,-2.8,,0.59,1.14,1.14,163.23,77.25,140.13,,0.87,6.58,7.58,39.66,86.81,0.55,17.04,0.0,12.83,65.56,1.0
0.29,-49.86,0.46,0.01,0.44,0.97,580.49,249.47,574.94,307.01,1.01,-172.24,-171.24,3.36,100.58,1.27,-0.11,0.0,3.52,43.84,1.0
1.36,16.45,1.4,0.0,0.93,0.93,373.36,260.73,267.32,,0.92,11.09,12.09,3.34,91.73,13.55,0.81,3.82,2.03,9.22,1.0
-0.27,-0.82,-0.2,0.11,1.51,1.62,273.91,161.15,116.33,13.39,0.66,1.97,3.0,25.46,65.53,3.38,2.22,6.37,14.28,59.05,1.0
0.02,0.02,0.06,25.34,26.01,26.01,486.55,30.89,46.45,,3.85,4.0,1.04,0.02,3.85,0.5,,0.0,0.0,0.0,1.0
21.32,22.24,28.64,33.03,38.71,38.71,489.1,62.33,10.98,,0.04,0.04,1.04,44.16,4.16,642.29,8.65,0.0,21.21,30.64,1.0
13.79,37.81,5.4,0.73,0.73,1.29,142.53,0.25,89.54,49.92,63.52,174.14,2.74,46.75,63.52,21.71,2.03,0.0,12.9,65.97,1.0
17.9,74.86,21.02,0.1,0.56,1.05,359.23,147.12,321.49,156.96,0.76,3.18,4.18,25.17,76.08,27.95,1.22,0.0,7.33,18.15,1.0
64.87,70.99,151.17,6.27,6.27,6.27,848.28,,72.37,,0.09,0.09,1.09,64.87,8.63,874.8,1.99,0.0,0.0,0.0,1.0
0.12,0.91,0.34,0.28,0.45,0.48,1007.79,149.48,859.92,26.97,0.86,6.29,7.29,0.12,86.28,0.14,0.25,0.0,0.0,0.0,1.0
23.59,27.04,5.04,12.38,13.65,13.65,77.76,7.13,5.64,,0.13,0.15,1.15,23.59,12.73,185.36,,0.0,0.0,0.0,1.0
29.91,32.67,6.07,11.86,11.86,11.86,73.82,,6.16,,8.43,9.21,1.09,29.91,8.43,354.68,,0.0,0.0,0.0,1.0
17.5,20.32,9.61,0.66,7.57,7.57,199.93,162.94,23.59,0.07,13.86,16.1,1.16,54.88,13.86,154.41,9.59,0.0,13.64,33.07,1.0
6.27,66.44,1.02,0.29,1.01,1.01,59.5,,53.3,,0.91,9.6,10.6,6.27,90.57,7.12,1.09,0.0,0.0,0.0,1.0
9.69,22.58,9.25,1.75,1.75,1.75,172.74,,196.1,,57.08,132.97,2.33,9.69,57.08,16.98,,0.0,0.0,0.0,1.0
7.54,71.09,3.96,0.57,0.76,0.83,120.67,24.95,131.83,9.67,0.89,8.42,9.42,75.91,89.39,9.44,0.66,0.0,25.72,92.09,1.0
5.05,24.67,2.86,0.0,0.85,1.29,205.99,117.69,112.96,59.76,0.8,3.88,4.88,11.96,79.52,11.52,2.53,18.3,2.79,24.97,1.0
12.8,14.75,,2.47,7.62,7.62,115.45,76.47,14.86,,0.13,0.15,1.15,47.22,13.22,96.88,,0.0,8.1,45.88,1.0
-0.42,-2.35,,0.76,1.42,1.42,126.4,58.08,86.94,,0.82,4.53,5.53,260.48,81.92,-0.52,,0.0,63.8,71.33,1.0
8.0,17.4,3.14,1.25,1.76,1.76,142.86,38.71,50.97,,0.54,1.17,2.17,52.69,54.01,21.65,8.7,17.6,17.54,69.65,1.0
-0.57,-6.31,-0.88,0.1,0.52,1.16,559.49,182.66,443.2,284.06,0.91,10.02,11.02,-0.15,90.93,1.51,2.69,0.0,0.65,9.77,1.0
0.26,0.43,0.57,0.15,0.7,0.76,792.42,69.72,148.81,9.85,40.03,66.75,1.67,7.0,40.03,7.76,0.95,0.0,10.36,68.21,1.0
-3.08,-3.08,-30.82,,,,3641.93,,,,,,1.0,-3.08,0.0,,,0.0,0.0,0.0,1.0
10.83,23.24,2.59,1.21,1.21,1.21,86.98,,45.95,,0.53,1.15,2.15,11.19,53.41,21.2,1.33,0.0,0.09,1.93,1.0
5.02,6.28,,4.53,4.66,4.66,1419.07,79.75,609.72,,0.2,0.25,1.25,8.75,20.05,25.04,,0.0,23.29,23.29,1.0
2.95,7.91,1.0,0.2,0.61,0.68,123.88,30.04,36.08,5.35,0.6,1.62,2.68,54.55,60.34,21.83,0.64,30.24,12.52,61.27,1.0
1.03,29.2,5.77,0.12,0.42,0.42,2034.11,238.04,642.54,,0.96,27.26,28.26,1.03,96.46,6.66,0.72,64.35,0.0,0.0,1.0
20.41,42.07,4.65,2.0,2.76,2.76,82.9,14.87,19.55,,0.51,1.06,2.06,41.61,51.49,61.3,2.22,27.43,4.83,33.53,1.0
36.05,40.14,70.01,8.69,9.84,9.84,706.8,81.16,71.07,,0.1,0.11,1.11,36.05,10.17,354.61,,0.0,0.0,0.0,1.0
23.46,26.41,2.6,5.37,8.97,8.97,32.54,16.03,4.44,,0.11,0.13,1.13,23.46,11.14,210.56,,0.0,0.0,0.0,1.0
21.81,28.04,3.72,4.58,4.58,4.58,62.07,,13.4,,0.22,0.29,1.29,86.96,22.21,98.22,,0.0,11.11,66.59,1.0
1.98,13.22,0.9,0.42,1.18,1.18,114.72,105.23,138.23,,85.01,567.25,6.67,1.98,85.01,2.33,,0.0,0.0,0.0,1.0
0.16,1.21,0.05,0.01,0.19,0.19,111.97,20.58,108.86,,86.9,663.54,7.64,6.49,86.9,12.84,0.16,0.0,1.95,259.84,1.0
49.4,78.14,,1.06,2.48,2.48,246.91,127.4,89.81,,0.37,0.58,1.58,49.44,36.78,137.44,8.21,0.0,0.0,0.0,1.0
3.87,16.69,0.85,0.03,0.93,0.93,66.67,54.92,61.07,,76.84,331.72,4.32,3.87,76.84,10.37,0.81,0.0,0.0,0.0,1.0
0.34,0.68,,1.19,1.34,2.01,384.12,29.82,189.42,125.53,0.5,1.01,2.01,7.4,50.25,0.68,,0.0,5.5,-33.82,1.0
4.13,10.14,,0.09,1.41,1.75,227.15,133.63,77.61,33.87,0.59,1.46,2.46,35.13,59.3,15.16,2.23,10.53,14.48,56.48,1.0
2.6,26.73,1.23,0.72,1.09,1.09,172.64,44.47,120.65,,0.9,9.27,10.27,10.54,90.27,5.9,1.26,19.54,3.76,48.91,1.0
-8.5,-10.29,,5.76,5.76,5.76,,,,,0.17,0.21,1.21,-8.5,17.36,-48.98,,0.0,,,1.0
6.0,20.46,,0.02,1.48,1.53,161.15,121.79,77.37,4.46,0.71,2.41,3.41,28.58,70.7,12.31,2.66,20.99,7.82,49.79,1.0
5.74,67.17,11.58,0.65,0.65,1.09,734.41,,664.3,295.68,0.91,10.71,11.71,5.74,91.46,6.27,,0.0,0.0,0.0,1.0
18.19,33.98,3.53,0.04,2.15,2.15,70.62,68.4,32.46,,0.46,0.87,1.87,40.02,46.47,39.13,,0.0,4.24,47.7,1.0
27.1,33.81,,2.14,3.92,3.92,120.53,41.93,23.6,,19.86,24.78,1.25,27.1,19.86,173.75,3.6,0.06,0.0,0.0,1.0
1.81,19.98,,0.24,0.24,1.1,694.91,,624.87,536.17,0.91,10.01,11.01,1.81,90.92,2.0,,0.0,0.0,0.0,1.0
69.3,100.0,,3.39,3.39,3.39,303.55,,102.2,,0.31,0.44,1.44,69.3,30.7,225.77,,0.0,0.0,0.0,1.0
5.88,10.46,3.36,1.57,2.17,2.17,163.93,54.36,89.99,,43.77,77.83,1.78,83.64,43.77,13.44,11.17,0.0,44.41,83.16,1.0
4.94,7.87,,2.22,2.59,2.59,287.31,38.0,103.79,0.09,0.37,0.59,1.59,8.31,37.23,17.88,12.0,0.06,1.89,19.05,1.0
10.17,197.72,11.83,0.08,0.31,0.31,423.36,81.36,357.11,,0.95,18.44,19.44,10.17,94.86,28.47,0.2,0.0,0.0,0.0,1.0
10.18,39.82,4.82,0.69,1.12,1.12,172.23,24.97,57.53,,0.74,2.91,3.91,23.65,74.44,27.77,1.07,0.0,6.37,31.21,1.0
9.88,15.63,,1.24,3.18,3.33,116.07,59.14,30.54,4.64,0.37,0.58,1.58,121.61,36.75,37.05,6.98,0.0,25.8,61.34,1.0
37.48,45.06,9.36,4.99,5.85,5.92,90.93,12.99,15.14,1.03,0.17,0.2,1.2,37.48,16.83,222.65,,0.0,0.0,0.0,1.0
-2.57,-8.47,,0.22,1.37,1.48,296.7,76.69,93.46,10.85,0.7,2.3,3.3,18.52,69.69,6.1,0.77,0.0,12.69,49.59,1.0
4.68,19.75,4.42,1.31,6.82,13.99,344.03,60.01,10.89,78.05,0.68,2.87,4.22,17.94,67.93,12.73,1.59,0.0,9.33,42.1,1.0
2.74,100.0,,0.2,0.85,0.85,24.53,18.69,14.14,,0.97,35.43,36.43,398.11,97.26,2.82,,58.79,18.96,70.57,1.0
41.73,59.75,,3.29,3.31,3.31,636.74,2.18,189.91,,0.3,0.43,1.43,43.24,30.16,138.37,,0.0,0.0,0.0,1.0
1.5,7.56,,0.34,1.24,1.24,92.0,58.51,61.48,,0.8,4.06,5.06,21.97,80.22,3.67,2.6,3.76,4.06,57.28,1.0
-18.83,-533.26,,0.27,0.61,0.61,326.2,106.36,311.22,,0.96,27.32,28.32,-18.83,96.47,-4.86,0.09,0.0,0.0,0.0,1.0
11.03,32.71,10.07,0.58,1.37,1.5,332.37,169.64,215.59,27.45,0.66,1.96,2.96,45.06,66.27,18.25,18.09,0.0,31.07,171.88,1.0
9.33,9.8,,2.53,9.98,9.98,1078.71,380.58,51.09,,0.05,0.05,1.05,9.33,4.79,515.49,1.84,0.0,0.0,0.0,1.0
12.76,36.02,2.46,1.01,1.16,1.16,70.08,6.64,44.61,,64.56,182.2,2.82,18.4,64.56,30.32,1.43,0.0,0.87,14.96,1.0
7.28,24.13,0.97,0.04,1.43,1.43,48.6,46.72,33.57,,69.83,231.48,3.31,9.59,69.83,10.43,,0.0,0.31,18.71,1.0
17.5,68.93,,0.27,1.18,1.18,101.2,64.08,66.8,,0.71,2.79,3.94,98.73,70.92,32.15,1.49,3.08,16.16,45.28,1.0
22.48,45.05,,0.07,1.05,1.05,175.66,84.76,86.85,,0.5,1.0,2.0,47.31,50.1,63.93,1.05,0.0,8.82,28.15,1.0
1.95,16.64,,0.22,0.99,0.99,128.91,86.88,112.23,,0.88,7.56,8.56,66.12,88.31,6.39,0.97,0.0,17.67,68.17,1.0
1.01,4.12,0.73,0.56,1.33,1.33,245.82,150.82,197.57,,0.76,3.09,4.09,26.03,75.54,1.33,,0.0,18.2,90.07,1.0
42.53,74.45,20.32,0.77,1.71,2.33,173.92,69.48,73.75,45.57,0.43,0.75,1.75,76.32,42.87,99.2,,0.0,12.87,30.37,1.0
0.98,53.39,,0.0,0.97,0.98,158.52,145.14,118.49,0.66,0.98,53.38,54.38,57.28,98.16,4.6,0.34,19.93,17.88,39.9,1.0
10.02,37.09,7.38,0.66,0.93,0.93,268.04,53.11,193.3,,0.73,2.7,3.7,19.39,72.97,22.54,0.84,0.0,6.9,29.22,1.0
1.47,1.48,0.52,242.67,242.67,242.67,70.07,,0.53,,0.0,0.0,1.0,1.47,0.41,357.14,,0.0,0.0,0.0,1.0
24.23,24.63,15.99,53.87,60.61,60.61,240.21,26.42,3.92,,1.65,1.68,1.02,24.23,1.65,1468.35,,0.0,0.0,0.0,1.0
74.29,54400.0,11.77,0.72,1.0,1.0,57.66,16.18,56.95,,1.0,731.27,732.27,74.29,99.86,74.39,,0.0,0.0,0.0,1.0
14.24,14.91,10.25,22.31,22.31,22.31,262.03,0.02,11.61,,0.04,0.05,1.05,14.24,4.48,317.67,,0.0,0.0,0.0,1.0
0.71,3.27,0.27,0.85,1.24,1.24,136.92,40.69,58.36,0.17,0.78,3.63,4.63,79.23,78.4,3.53,7.4,35.3,29.54,86.09,1.0
4.49,22.13,6.51,0.07,0.13,0.2,527.13,23.8,414.83,31.0,0.8,3.92,4.92,6.67,79.69,7.85,0.24,0.0,2.27,14.2,1.0
16.29,18.84,5.09,3.47,5.02,6.35,113.83,23.14,14.87,19.72,0.14,0.16,1.16,36.45,13.52,145.57,5.42,0.0,4.59,34.67,1.0
13.0,40.18,26.33,0.51,0.53,0.53,737.29,6.94,91.87,,0.68,2.09,3.09,13.0,67.64,32.78,0.5,55.04,0.0,0.0,1.0
18.12,30.88,12.09,1.7,2.05,2.12,243.0,31.71,90.76,6.47,0.41,0.7,1.7,19.07,41.32,72.53,2.97,0.0,0.64,2.14,1.0
-4.05,-11.15,,0.56,0.61,0.61,226.05,7.23,142.26,,0.64,1.75,2.75,-4.05,63.63,38.13,0.6,0.0,0.0,0.0,1.0
7.56,12.52,6.57,0.87,1.22,3.32,316.04,28.37,81.62,171.71,0.39,0.65,1.66,20.49,39.11,22.93,5.64,0.0,9.36,47.44,1.0
-2.23,-2.29,,71.69,71.69,71.69,,,,,0.03,0.03,1.03,-2.23,2.59,-86.15,,0.0,,0.0,1.0
0.5,4.53,1.02,0.62,2.01,9.01,740.61,98.88,40.37,499.58,88.97,806.81,9.07,2.9,88.97,3.4,7.31,4.22,4.88,25.81,1.0
24.27,27.07,7.48,2.89,4.65,4.65,112.25,20.17,11.47,,10.33,11.52,1.12,28.72,10.33,302.23,1.73,0.0,1.37,31.15,1.0
11.95,17.14,3.12,4.08,4.1,4.1,95.02,0.5,14.25,,0.3,0.43,1.43,126.54,30.25,39.51,,9.22,29.91,83.97,1.0
